ticket_id,customer_id,opened_date,resolved_date,severity,resolved
5479,3222,2023-02-19,,Critical,0
5480,3222,2023-08-05,,Medium,0
5481,3222,2023-04-05,2023-04-15,High,1
5482,3222,2023-02-28,2023-03-13,Critical,1
5483,3222,2023-06-26,2023-07-01,High,1
5484,3224,2023-04-09,2023-04-14,Medium,1
5485,3224,2023-06-05,2023-06-06,Medium,1
5486,3225,2023-03-26,,Low,0
5487,3225,2023-02-07,2023-02-16,Medium,1
5488,3226,2023-12-09,2023-12-16,Low,1
5489,3227,2023-08-25,2023-09-02,Critical,1
5490,3227,2023-11-13,2023-11-21,Medium,1
5491,3229,2023-09-02,2023-09-11,Low,1
5492,3229,2023-10-02,2023-10-06,Low,1
5493,3230,2023-05-05,2023-05-19,Low,1
5494,3231,2023-02-23,,High,0
5495,3231,2023-01-09,2023-01-19,Low,1
5496,3231,2023-12-29,2024-01-09,Critical,1
5497,3231,2023-12-03,2023-12-09,Low,1
5498,3231,2023-11-09,2023-11-22,High,1
5499,3231,2023-05-09,2023-05-19,High,1
5500,3231,2023-06-24,2023-07-04,Medium,1
5501,3231,2023-03-22,2023-04-05,Medium,1
5502,3232,2023-09-25,2023-09-30,Medium,1
5503,3232,2023-09-21,2023-09-25,Medium,1
5504,3232,2023-05-30,2023-06-02,Medium,1
5505,3232,2023-01-03,2023-01-14,Medium,1
5506,3234,2023-03-10,2023-03-22,High,1
5507,3238,2023-06-10,2023-06-22,High,1
5508,3238,2023-04-30,2023-05-14,High,1
5509,3239,2023-03-13,2023-03-24,Medium,1
5510,3239,2023-06-12,2023-06-24,Medium,1
5511,3240,2023-07-28,,High,0
5512,3240,2023-12-25,2023-12-30,Low,1
5513,3240,2023-01-05,2023-01-17,Low,1
5514,3241,2023-10-01,2023-10-04,Medium,1
5515,3244,2023-05-31,2023-06-08,Low,1
5516,3245,2023-02-23,2023-03-06,Critical,1
5517,3245,2023-04-06,2023-04-12,Medium,1
5518,3245,2023-08-18,2023-08-20,Low,1
5519,3245,2023-10-06,2023-10-08,Medium,1
5520,3245,2023-06-14,2023-06-17,Medium,1
5521,3245,2023-12-07,2023-12-17,High,1
5522,3245,2023-05-05,2023-05-07,Critical,1
5523,3245,2023-12-25,2023-12-30,Medium,1
5524,3245,2023-02-27,,Medium,0
5525,3245,2023-06-13,,Medium,0
5526,3245,2023-03-28,2023-03-30,Critical,1
5527,3245,2023-04-01,2023-04-05,Critical,1
5528,3246,2023-12-27,2023-12-30,Medium,1
5529,3247,2023-03-31,2023-04-11,Low,1
5530,3248,2023-01-19,2023-01-28,Medium,1
5531,3248,2023-07-19,,Medium,0
5532,3248,2023-05-27,2023-06-10,Medium,1
5533,3248,2023-01-11,2023-01-16,Low,1
5534,3248,2023-05-04,2023-05-13,Medium,1
5535,3249,2023-11-05,2023-11-19,Low,1
5536,3250,2023-04-11,2023-04-23,Medium,1
5537,3252,2023-12-27,2024-01-08,Medium,1
5538,3252,2023-02-03,2023-02-14,Critical,1
5539,3252,2023-01-25,2023-02-03,Medium,1
5540,3253,2023-08-07,2023-08-18,Medium,1
5541,3253,2023-01-31,2023-02-07,Low,1
5542,3253,2023-12-07,2023-12-17,High,1
5543,3253,2023-10-26,2023-11-09,Low,1
5544,3254,2023-10-10,2023-10-13,Critical,1
5545,3254,2023-01-06,2023-01-19,Low,1
5546,3254,2023-05-06,2023-05-20,Medium,1
5547,3254,2023-10-23,2023-10-31,Critical,1
5548,3257,2023-03-09,2023-03-19,Critical,1
5549,3257,2023-06-25,2023-06-30,Low,1
5550,3259,2023-09-11,2023-09-19,High,1
5551,3259,2023-12-25,,Low,0
5552,3259,2023-11-01,2023-11-14,Critical,1
5553,3260,2023-08-05,2023-08-08,Critical,1
5554,3260,2023-11-12,2023-11-24,Medium,1
5555,3260,2023-10-16,2023-10-28,Medium,1
5556,3262,2023-08-27,2023-09-02,Medium,1
5557,3262,2023-04-22,2023-05-01,High,1
5558,3265,2023-07-28,2023-08-04,High,1
5559,3265,2023-05-29,2023-06-10,Low,1
5560,3267,2023-06-08,2023-06-20,Medium,1
5561,3268,2023-09-15,2023-09-18,Medium,1
5562,3269,2023-01-01,2023-01-12,Medium,1
5563,3269,2023-09-11,2023-09-16,Low,1
5564,3269,2023-12-17,,Medium,0
5565,3269,2023-04-10,2023-04-20,High,1
5566,3269,2023-12-03,2023-12-09,Medium,1
5567,3269,2023-06-04,2023-06-15,Low,1
5568,3269,2023-01-14,,Low,0
5569,3270,2023-12-17,,High,0
5570,3270,2023-11-25,,Low,0
5571,3270,2023-04-01,2023-04-07,Critical,1
5572,3270,2023-07-09,,Medium,0
5573,3270,2023-02-06,2023-02-08,High,1
5574,3273,2023-09-04,2023-09-15,Medium,1
5575,3273,2023-10-02,,Low,0
5576,3273,2023-02-26,2023-03-03,Low,1
5577,3274,2023-07-16,2023-07-30,Low,1
5578,3275,2023-10-07,2023-10-15,Medium,1
5579,3276,2023-08-28,2023-09-04,Medium,1
5580,3276,2023-06-27,2023-07-02,Critical,1
5581,3276,2023-05-23,2023-05-29,Low,1
5582,3277,2023-01-11,2023-01-18,Medium,1
5583,3278,2023-07-21,,Low,0
5584,3278,2023-01-26,2023-01-28,High,1
5585,3278,2023-06-17,2023-06-25,Low,1
5586,3278,2023-09-18,2023-09-27,Medium,1
5587,3280,2023-09-01,,Low,0
5588,3282,2023-04-16,2023-04-27,Low,1
5589,3283,2023-08-14,2023-08-23,High,1
5590,3284,2023-03-04,2023-03-18,Low,1
5591,3285,2023-09-28,2023-10-09,Medium,1
5592,3285,2023-03-07,2023-03-15,Medium,1
5593,3287,2023-08-27,2023-09-05,Medium,1
5594,3288,2023-10-27,,Medium,0
5595,3288,2023-03-23,2023-04-03,Medium,1
5596,3288,2023-04-05,2023-04-16,Low,1
5597,3288,2023-11-25,2023-12-03,High,1
5598,3288,2023-02-19,2023-02-23,High,1
5599,3288,2023-06-12,2023-06-25,Critical,1
5600,3288,2023-04-27,2023-05-01,Low,1
5601,3291,2023-12-28,2024-01-10,Low,1
5602,3291,2023-11-15,2023-11-22,Critical,1
5603,3291,2023-02-25,,Medium,0
5604,3291,2023-06-02,2023-06-14,Critical,1
5605,3291,2023-01-11,2023-01-23,Critical,1
5606,3291,2023-09-07,2023-09-18,Critical,1
5607,3293,2023-03-09,2023-03-10,Medium,1
5608,3293,2023-08-12,,Medium,0
5609,3293,2023-12-14,2023-12-21,Low,1
5610,3294,2023-11-24,2023-12-08,Low,1
5611,3297,2023-12-16,2023-12-21,Low,1
5612,3298,2023-10-19,2023-10-30,High,1
5613,3298,2023-10-20,2023-10-28,Critical,1
5614,3298,2023-02-17,2023-03-02,Critical,1
5615,3298,2023-11-04,,Medium,0
5616,3298,2023-11-15,2023-11-24,Medium,1
5617,3299,2023-05-02,2023-05-15,Low,1
5618,3299,2023-10-21,2023-10-22,Low,1
5619,3299,2023-12-03,2023-12-05,Low,1
5620,3299,2023-03-13,2023-03-18,Low,1
5621,3300,2023-09-21,,Low,0
5622,3300,2023-06-17,2023-06-18,Low,1
5623,3302,2023-05-17,2023-05-24,Low,1
5624,3302,2023-01-20,2023-01-25,Medium,1
5625,3303,2023-11-17,2023-11-18,Medium,1
5626,3306,2023-11-03,,High,0
5627,3307,2023-05-09,2023-05-11,Medium,1
5628,3308,2023-05-27,2023-05-28,Medium,1
5629,3308,2023-10-01,2023-10-12,Medium,1
5630,3309,2023-03-22,2023-03-27,High,1
5631,3309,2023-11-28,2023-12-10,Low,1
5632,3309,2023-02-21,2023-02-25,Medium,1
5633,3309,2023-12-09,2023-12-12,Critical,1
5634,3309,2023-03-17,2023-03-31,High,1
5635,3311,2023-11-11,2023-11-13,High,1
5636,3311,2023-12-15,2023-12-29,Medium,1
5637,3311,2023-10-27,,High,0
5638,3311,2023-05-31,2023-06-12,High,1
5639,3311,2023-08-31,2023-09-02,Critical,1
5640,3314,2023-03-05,2023-03-16,Medium,1
5641,3315,2023-06-12,2023-06-15,Medium,1
5642,3315,2023-05-21,2023-05-26,Medium,1
5643,3316,2023-09-23,,Medium,0
5644,3316,2023-04-25,2023-04-26,Low,1
5645,3316,2023-01-17,2023-01-26,High,1
5646,3316,2023-09-07,2023-09-09,Medium,1
5647,3316,2023-03-12,2023-03-20,Low,1
5648,3316,2023-03-24,2023-04-07,Low,1
5649,3317,2023-01-18,2023-01-25,Medium,1
5650,3319,2023-10-13,2023-10-20,Low,1
5651,3319,2023-12-17,2023-12-28,Low,1
5652,3319,2023-12-16,2023-12-29,Low,1
5653,3320,2023-02-15,,Medium,0
5654,3320,2023-05-24,,High,0
5655,3320,2023-03-19,,Medium,0
5656,3321,2023-05-14,2023-05-26,Medium,1
5657,3321,2023-09-09,2023-09-18,Low,1
5658,3322,2023-04-04,2023-04-09,High,1
5659,3323,2023-10-25,2023-10-31,Low,1
5660,3324,2023-03-30,2023-04-11,High,1
5661,3324,2023-05-30,2023-06-08,Medium,1
5662,3324,2023-08-18,2023-08-21,Low,1
5663,3326,2023-03-04,2023-03-11,High,1
5664,3326,2023-12-30,2024-01-04,Low,1
5665,3327,2023-05-21,2023-05-26,Medium,1
5666,3329,2023-03-29,,Low,0
5667,3329,2023-05-22,2023-06-01,Low,1
5668,3329,2023-12-12,2023-12-14,Medium,1
5669,3330,2023-01-24,2023-02-07,High,1
5670,3331,2023-12-29,2024-01-09,Low,1
5671,3333,2023-12-15,2023-12-16,Low,1
5672,3335,2023-04-19,2023-05-02,Low,1
5673,3336,2023-03-05,2023-03-08,High,1
5674,3336,2023-12-08,2023-12-11,High,1
5675,3336,2023-02-12,2023-02-22,Medium,1
5676,3336,2023-10-16,2023-10-20,Medium,1
5677,3337,2023-07-07,,Low,0
5678,3337,2023-04-23,2023-05-01,Low,1
5679,3338,2023-03-04,2023-03-13,Low,1
5680,3341,2023-08-17,2023-08-20,Medium,1
5681,3341,2023-10-25,2023-11-06,Low,1
5682,3341,2023-02-15,,Medium,0
5683,3342,2023-07-12,2023-07-24,High,1
5684,3343,2023-05-26,2023-06-03,Critical,1
5685,3343,2023-06-19,,Medium,0
5686,3343,2023-03-18,2023-04-01,Medium,1
5687,3343,2023-02-01,2023-02-03,Critical,1
5688,3344,2023-03-31,2023-04-14,Medium,1
5689,3346,2023-06-19,2023-06-27,Low,1
5690,3346,2023-11-15,2023-11-28,High,1
5691,3346,2023-01-18,2023-01-24,Low,1
5692,3346,2023-11-14,2023-11-24,High,1
5693,3347,2023-01-26,,Low,0
5694,3348,2023-04-28,2023-04-30,High,1
5695,3349,2023-03-21,2023-03-27,High,1
5696,3349,2023-06-15,2023-06-25,Low,1
5697,3349,2023-06-15,2023-06-26,Medium,1
5698,3349,2023-03-15,2023-03-18,High,1
5699,3349,2023-06-11,2023-06-23,Medium,1
5700,3350,2023-09-17,,Critical,0
5701,3350,2023-06-10,2023-06-14,Low,1
5702,3350,2023-05-10,2023-05-23,Low,1
5703,3351,2023-07-12,,Medium,0
5704,3351,2023-10-27,2023-10-29,High,1
5705,3351,2023-09-29,2023-10-09,Critical,1
5706,3351,2023-07-12,,Medium,0
5707,3351,2023-08-18,2023-08-27,High,1
5708,3351,2023-08-07,,Medium,0
5709,3351,2023-07-14,2023-07-17,High,1
5710,3353,2023-06-13,2023-06-21,Medium,1
5711,3353,2023-11-18,2023-11-23,Critical,1
5712,3353,2023-06-11,2023-06-21,Medium,1
5713,3353,2023-03-12,2023-03-23,High,1
5714,3354,2023-04-12,2023-04-13,Low,1
5715,3355,2023-11-12,2023-11-14,Medium,1
5716,3355,2023-11-29,,Medium,0
5717,3355,2023-08-08,2023-08-15,Low,1
5718,3356,2023-04-27,2023-05-08,Low,1
5719,3357,2023-03-23,2023-04-04,Critical,1
5720,3358,2023-04-26,,Low,0
5721,3359,2023-05-19,2023-06-02,High,1
5722,3360,2023-10-18,2023-10-24,Medium,1
5723,3360,2023-02-22,,High,0
5724,3360,2023-04-15,2023-04-18,Medium,1
5725,3360,2023-12-01,2023-12-10,Medium,1
5726,3360,2023-07-08,2023-07-11,Low,1
5727,3360,2023-04-21,2023-05-05,Critical,1
5728,3361,2023-10-21,2023-10-23,Critical,1
5729,3362,2023-11-17,2023-11-18,Low,1
5730,3363,2023-10-27,2023-11-08,Low,1
5731,3364,2023-01-25,,Medium,0
5732,3364,2023-03-16,2023-03-20,Medium,1
5733,3365,2023-06-08,2023-06-16,High,1
5734,3365,2023-11-26,2023-12-05,Low,1
5735,3365,2023-12-22,2024-01-03,Low,1
5736,3365,2023-06-14,2023-06-20,Low,1
5737,3367,2023-11-13,2023-11-15,Low,1
5738,3367,2023-12-27,,Medium,0
5739,3368,2023-08-12,2023-08-23,Low,1
5740,3369,2023-05-11,2023-05-25,Low,1
5741,3369,2023-10-06,2023-10-19,Low,1
5742,3370,2023-03-24,2023-03-26,Critical,1
5743,3370,2023-03-05,2023-03-07,Low,1
5744,3372,2023-01-27,,Low,0
5745,3372,2023-09-23,2023-10-04,Critical,1
5746,3372,2023-05-19,2023-05-21,High,1
5747,3373,2023-04-10,,Low,0
5748,3374,2023-10-12,2023-10-25,Low,1
5749,3374,2023-08-16,2023-08-24,Low,1
5750,3375,2023-06-29,2023-07-13,Medium,1
5751,3375,2023-08-27,2023-08-30,Medium,1
5752,3375,2023-07-27,2023-08-04,Medium,1
5753,3376,2023-02-08,2023-02-15,Medium,1
5754,3376,2023-07-09,,Low,0
5755,3376,2023-01-18,2023-01-20,High,1
5756,3376,2023-01-26,2023-02-08,Medium,1
5757,3376,2023-04-22,,High,0
5758,3376,2023-05-04,,High,0
5759,3376,2023-11-02,2023-11-13,Medium,1
5760,3377,2023-03-16,2023-03-21,Low,1
5761,3378,2023-03-20,,Critical,0
5762,3381,2023-04-19,2023-04-25,Medium,1
5763,3382,2023-07-02,,Medium,0
5764,3382,2023-04-21,2023-04-24,Medium,1
5765,3383,2023-05-29,2023-06-09,Medium,1
5766,3386,2023-10-31,,Critical,0
5767,3386,2023-09-11,2023-09-23,High,1
5768,3386,2023-03-21,2023-04-01,Low,1
5769,3388,2023-11-14,2023-11-27,Medium,1
5770,3389,2023-11-28,2023-12-07,High,1
5771,3389,2023-04-16,,Critical,0
5772,3391,2023-03-13,2023-03-20,Medium,1
5773,3391,2023-04-07,2023-04-15,Low,1
5774,3396,2023-11-08,,High,0
5775,3397,2023-03-20,2023-03-25,Medium,1
5776,3397,2023-10-05,2023-10-17,Low,1
5777,3397,2023-10-31,,Low,0
5778,3398,2023-07-05,2023-07-06,High,1
5779,3398,2023-04-08,2023-04-10,Low,1
5780,3398,2023-08-09,,Medium,0
5781,3399,2023-05-07,2023-05-13,Medium,1
5782,3400,2023-01-04,2023-01-10,Medium,1
5783,3401,2023-11-28,2023-12-01,Critical,1
5784,3401,2023-11-20,2023-12-01,High,1
5785,3401,2023-01-16,2023-01-27,Medium,1
5786,3401,2023-07-26,2023-08-08,High,1
5787,3401,2023-12-09,2023-12-14,Low,1
5788,3402,2023-07-13,2023-07-21,Critical,1
5789,3403,2023-11-19,2023-11-21,Medium,1
5790,3403,2023-03-20,,High,0
5791,3403,2023-07-31,2023-08-02,High,1
5792,3404,2023-08-13,2023-08-18,Low,1
5793,3404,2023-05-22,2023-05-30,High,1
5794,3404,2023-08-15,2023-08-25,Critical,1
5795,3404,2023-04-10,2023-04-19,High,1
5796,3404,2023-04-09,2023-04-15,High,1
5797,3404,2023-05-30,,Medium,0
5798,3405,2023-03-19,2023-03-27,Medium,1
5799,3405,2023-04-25,,High,0
5800,3406,2023-11-04,2023-11-06,Low,1
5801,3407,2023-12-23,2023-12-30,High,1
5802,3408,2023-09-22,2023-09-30,Critical,1
5803,3408,2023-02-15,2023-02-23,Critical,1
5804,3409,2023-12-26,2024-01-05,Medium,1
5805,3409,2023-10-09,2023-10-11,Low,1
5806,3409,2023-07-04,2023-07-14,Low,1
5807,3410,2023-12-25,2024-01-01,Low,1
5808,3410,2023-11-01,2023-11-07,Critical,1
5809,3412,2023-01-30,2023-02-04,Medium,1
5810,3414,2023-06-23,2023-06-26,Low,1
5811,3415,2023-02-21,2023-02-22,Critical,1
5812,3415,2023-11-16,2023-11-21,Medium,1
5813,3415,2023-07-15,,Critical,0
5814,3415,2023-05-16,2023-05-30,High,1
5815,3415,2023-06-05,2023-06-12,Critical,1
5816,3415,2023-09-02,,Medium,0
5817,3416,2023-11-27,2023-12-10,Low,1
5818,3418,2023-02-28,2023-03-06,Medium,1
5819,3418,2023-11-07,,Low,0
5820,3419,2023-02-19,2023-02-25,High,1
5821,3420,2023-07-14,,Low,0
5822,3420,2023-07-05,2023-07-11,Medium,1
5823,3421,2023-12-11,2023-12-15,Medium,1
5824,3421,2023-10-18,2023-10-19,High,1
5825,3421,2023-05-23,2023-05-29,Medium,1
5826,3421,2023-07-22,2023-08-03,Critical,1
5827,3421,2023-11-10,2023-11-19,Medium,1
5828,3422,2023-03-07,2023-03-17,Low,1
5829,3423,2023-04-09,2023-04-17,Medium,1
5830,3425,2023-04-22,2023-04-25,Low,1
5831,3425,2023-08-28,,Medium,0
5832,3425,2023-05-10,2023-05-13,High,1
5833,3425,2023-05-13,2023-05-20,Medium,1
5834,3425,2023-10-12,2023-10-16,Critical,1
5835,3425,2023-03-01,2023-03-09,High,1
5836,3426,2023-04-16,2023-04-21,Low,1
5837,3426,2023-05-21,2023-05-28,Low,1
5838,3427,2023-11-17,2023-11-24,Low,1
5839,3427,2023-01-03,2023-01-06,Low,1
5840,3428,2023-02-07,2023-02-08,High,1
5841,3429,2023-06-05,,Low,0
5842,3430,2023-03-15,2023-03-24,Low,1
5843,3431,2023-07-19,2023-07-30,High,1
5844,3431,2023-03-19,2023-03-30,Critical,1
5845,3432,2023-02-07,2023-02-11,Medium,1
5846,3432,2023-06-12,2023-06-21,High,1
5847,3432,2023-11-14,2023-11-19,High,1
5848,3432,2023-12-10,2023-12-11,High,1
5849,3434,2023-01-05,2023-01-11,High,1
5850,3434,2023-08-07,2023-08-12,High,1
5851,3434,2023-08-01,,Low,0
5852,3434,2023-11-07,2023-11-15,Critical,1
5853,3435,2023-06-05,2023-06-14,Low,1
5854,3436,2023-10-25,2023-11-03,Low,1
5855,3436,2023-08-11,2023-08-17,Medium,1
5856,3436,2023-10-09,2023-10-14,Low,1
5857,3436,2023-01-28,2023-02-08,High,1
5858,3436,2023-01-25,2023-01-28,Medium,1
5859,3436,2023-09-11,2023-09-15,High,1
5860,3436,2023-05-11,2023-05-15,Medium,1
5861,3436,2023-12-27,,Medium,0
5862,3436,2023-04-08,2023-04-13,Critical,1
5863,3437,2023-02-19,2023-03-01,Medium,1
5864,3438,2023-08-05,2023-08-11,High,1
5865,3438,2023-11-12,2023-11-26,Low,1
5866,3438,2023-12-13,,Medium,0
5867,3440,2023-06-20,2023-06-30,High,1
5868,3440,2023-06-03,2023-06-11,Low,1
5869,3441,2023-03-09,2023-03-18,High,1
5870,3443,2023-07-13,2023-07-14,Medium,1
5871,3443,2023-02-07,2023-02-14,Critical,1
5872,3443,2023-01-13,2023-01-22,Low,1
5873,3443,2023-08-05,2023-08-18,Low,1
5874,3443,2023-10-16,2023-10-25,Medium,1
5875,3443,2023-06-06,2023-06-07,Low,1
5876,3443,2023-03-04,,Low,0
5877,3443,2023-07-23,2023-07-27,Low,1
5878,3445,2023-06-12,2023-06-17,Low,1
5879,3446,2023-06-29,2023-07-02,Medium,1
5880,3446,2023-02-06,2023-02-14,Medium,1
5881,3447,2023-02-09,,Critical,0
5882,3447,2023-12-19,2023-12-27,Low,1
5883,3448,2023-04-19,2023-04-21,High,1
5884,3448,2023-06-05,2023-06-08,Low,1
5885,3449,2023-10-07,2023-10-08,Low,1
5886,3449,2023-07-05,2023-07-09,Medium,1
5887,3449,2023-05-16,2023-05-18,Medium,1
5888,3450,2023-10-12,2023-10-18,Medium,1
5889,3450,2023-10-12,2023-10-20,Low,1
5890,3450,2023-07-31,,Critical,0
5891,3450,2023-09-30,2023-10-07,Critical,1
5892,3453,2023-06-15,2023-06-18,Medium,1
5893,3455,2023-07-02,2023-07-09,Medium,1
5894,3455,2023-10-12,2023-10-25,Low,1
5895,3457,2023-11-26,2023-11-27,Low,1
5896,3457,2023-01-21,,Low,0
5897,3458,2023-04-25,2023-04-28,Low,1
5898,3458,2023-01-20,2023-01-23,Medium,1
5899,3459,2023-12-15,2023-12-18,Critical,1
5900,3459,2023-07-20,2023-07-27,High,1
5901,3459,2023-08-13,,Medium,0
5902,3460,2023-03-29,2023-04-09,Low,1
5903,3461,2023-12-22,2023-12-26,Medium,1
5904,3461,2023-11-09,2023-11-11,Medium,1
5905,3462,2023-11-22,2023-12-03,Low,1
5906,3462,2023-10-25,2023-10-26,Low,1
5907,3463,2023-03-10,2023-03-23,High,1
5908,3463,2023-05-10,,Low,0
5909,3463,2023-08-07,2023-08-19,High,1
5910,3463,2023-05-02,2023-05-15,Medium,1
5911,3465,2023-10-25,2023-11-04,Medium,1
5912,3465,2023-01-08,2023-01-14,Medium,1
5913,3466,2023-11-14,,Medium,0
5914,3466,2023-07-08,,Low,0
5915,3467,2023-11-27,2023-12-03,Low,1
5916,3468,2023-05-04,,Medium,0
5917,3468,2023-01-04,,Medium,0
5918,3470,2023-02-20,,High,0
5919,3470,2023-02-18,,High,0
5920,3470,2023-03-02,2023-03-11,High,1
5921,3471,2023-05-03,2023-05-12,Low,1
5922,3473,2023-10-27,2023-11-10,High,1
5923,3473,2023-03-06,2023-03-09,Medium,1
5924,3473,2023-12-18,2023-12-31,Critical,1
5925,3473,2023-11-03,,Medium,0
5926,3473,2023-04-25,2023-05-08,High,1
5927,3474,2023-06-11,2023-06-25,Medium,1
5928,3474,2023-05-17,2023-05-21,High,1
5929,3475,2023-01-25,2023-02-06,High,1
5930,3475,2023-02-25,2023-03-03,Medium,1
5931,3475,2023-10-30,2023-11-06,Medium,1
5932,3475,2023-02-13,2023-02-14,High,1
5933,3476,2023-02-10,2023-02-11,Medium,1
5934,3476,2023-08-31,2023-09-12,High,1
5935,3476,2023-04-03,2023-04-05,High,1
5936,3476,2023-02-11,2023-02-15,High,1
5937,3477,2023-11-27,2023-12-11,Low,1
5938,3478,2023-05-16,2023-05-29,High,1
5939,3478,2023-03-08,2023-03-21,High,1
5940,3478,2023-08-02,2023-08-09,Medium,1
5941,3478,2023-07-30,2023-08-09,Critical,1
5942,3478,2023-08-04,2023-08-17,High,1
5943,3480,2023-11-04,,Medium,0
5944,3481,2023-06-09,,Critical,0
5945,3482,2023-10-20,,Low,0
5946,3482,2023-11-13,2023-11-22,Medium,1
5947,3483,2023-05-20,2023-05-28,High,1
5948,3484,2023-05-22,2023-06-04,Low,1
5949,3485,2023-06-08,,Low,0
5950,3485,2023-08-15,,Critical,0
5951,3485,2023-06-26,,High,0
5952,3487,2023-12-11,,Medium,0
5953,3488,2023-09-25,2023-10-08,Medium,1
5954,3489,2023-04-26,2023-04-30,Low,1
5955,3489,2023-09-24,2023-09-30,Medium,1
5956,3489,2023-02-02,2023-02-08,High,1
5957,3489,2023-09-21,,High,0
5958,3490,2023-12-05,2023-12-10,Medium,1
5959,3491,2023-09-30,2023-10-10,Critical,1
5960,3493,2023-07-08,2023-07-21,Medium,1
5961,3493,2023-04-18,,Critical,0
5962,3494,2023-02-25,2023-03-08,Low,1
5963,3494,2023-06-27,2023-07-01,Low,1
5964,3495,2023-10-28,2023-11-11,Medium,1
5965,3496,2023-08-23,2023-08-24,Low,1
5966,3496,2023-04-10,2023-04-13,High,1
5967,3496,2023-04-18,2023-04-25,Medium,1
5968,3496,2023-09-22,2023-09-30,Medium,1
5969,3496,2023-03-16,,Critical,0
5970,3496,2023-06-07,2023-06-10,High,1
5971,3497,2023-03-12,2023-03-16,Medium,1
5972,3497,2023-03-25,2023-04-05,Medium,1
5973,3499,2023-01-07,2023-01-09,Medium,1
5974,3500,2023-10-30,2023-11-02,Low,1
5975,3500,2023-09-07,2023-09-12,Low,1
5976,3500,2023-06-09,2023-06-23,Low,1
5977,3500,2023-09-28,2023-10-11,Medium,1
5978,3501,2023-07-15,2023-07-26,Medium,1
5979,3502,2023-06-23,2023-07-07,Critical,1
5980,3502,2023-06-03,2023-06-14,Medium,1
5981,3502,2023-08-28,,Critical,0
5982,3502,2023-02-24,2023-03-09,Medium,1
5983,3502,2023-03-09,2023-03-13,High,1
5984,3502,2023-01-04,2023-01-16,Low,1
5985,3502,2023-05-15,2023-05-17,High,1
5986,3503,2023-05-03,,Medium,0
5987,3503,2023-02-09,2023-02-23,Medium,1
5988,3504,2023-07-03,2023-07-10,Medium,1
5989,3506,2023-09-13,2023-09-26,High,1
5990,3507,2023-07-31,2023-08-05,Medium,1
5991,3508,2023-03-16,2023-03-24,Critical,1
5992,3508,2023-04-03,2023-04-06,High,1
5993,3508,2023-04-07,2023-04-21,High,1
5994,3509,2023-06-06,2023-06-16,Low,1
5995,3511,2023-03-05,,Low,0
5996,3512,2023-07-17,2023-07-25,High,1
5997,3513,2023-08-27,2023-09-04,Critical,1
5998,3513,2023-09-20,2023-09-29,Medium,1
5999,3514,2023-01-02,2023-01-14,Medium,1
6000,3515,2023-11-09,2023-11-19,Medium,1
6001,3515,2023-11-11,2023-11-23,Low,1
6002,3516,2023-10-24,2023-10-30,Low,1
6003,3517,2023-02-04,,High,0
6004,3518,2023-02-05,2023-02-13,Medium,1
6005,3519,2023-11-07,2023-11-14,Critical,1
6006,3519,2023-07-14,2023-07-16,Medium,1
6007,3520,2023-11-18,2023-11-19,High,1
6008,3521,2023-02-07,2023-02-18,Medium,1
6009,3521,2023-12-02,2023-12-07,Medium,1
6010,3521,2023-07-15,,Low,0
6011,3522,2023-02-21,2023-03-05,Medium,1
6012,3522,2023-06-27,2023-06-30,Medium,1
6013,3522,2023-07-19,2023-07-21,High,1
6014,3522,2023-08-17,,Critical,0
6015,3522,2023-09-24,2023-09-25,Low,1
6016,3522,2023-06-15,,Critical,0
6017,3522,2023-09-30,2023-10-04,Medium,1
6018,3522,2023-12-02,2023-12-16,Critical,1
6019,3524,2023-11-21,2023-11-30,Medium,1
6020,3524,2023-08-19,,High,0
6021,3524,2023-06-12,2023-06-25,Low,1
6022,3525,2023-09-16,2023-09-27,Low,1
6023,3526,2023-10-20,,Medium,0
6024,3526,2023-10-21,2023-11-04,Low,1
6025,3526,2023-05-29,2023-06-11,High,1
6026,3527,2023-04-14,2023-04-24,Medium,1
6027,3528,2023-06-19,2023-06-21,Low,1
6028,3528,2023-09-30,,Low,0
6029,3528,2023-05-13,2023-05-16,Critical,1
6030,3530,2023-09-09,2023-09-11,Medium,1
6031,3530,2023-11-01,2023-11-03,High,1
6032,3530,2023-08-30,2023-09-11,Low,1
6033,3531,2023-11-01,2023-11-10,Low,1
6034,3531,2023-05-17,2023-05-22,Low,1
6035,3531,2023-04-28,2023-05-05,Medium,1
6036,3532,2023-09-08,2023-09-20,Medium,1
6037,3532,2023-04-15,2023-04-19,Medium,1
6038,3532,2023-08-20,2023-08-31,High,1
6039,3533,2023-08-15,2023-08-16,Medium,1
6040,3533,2023-12-11,2023-12-14,Low,1
6041,3533,2023-09-03,2023-09-07,Medium,1
6042,3533,2023-07-07,2023-07-19,Low,1
6043,3533,2023-11-08,2023-11-10,Medium,1
6044,3533,2023-05-27,2023-06-09,Low,1
6045,3533,2023-09-29,2023-10-13,Low,1
6046,3535,2023-12-11,,Critical,0
6047,3535,2023-03-17,2023-03-22,Critical,1
6048,3535,2023-01-05,2023-01-12,High,1
6049,3538,2023-12-22,,Low,0
6050,3539,2023-05-25,2023-06-04,Medium,1
6051,3539,2023-09-30,2023-10-08,High,1
6052,3539,2023-02-23,2023-03-06,High,1
6053,3541,2023-08-14,2023-08-24,High,1
6054,3541,2023-07-08,2023-07-12,Low,1
