contract_id,customer_id,product_id,contract_type,start_date,end_date,monthly_charges,total_charges,payment_method,auto_renewal,churned,churn_date
2526,2526,2,Monthly,2021-11-19,2023-03-14,73.68,1178.88,Debit Card,1,0,
2527,2527,5,Annual,2022-02-02,2022-07-02,11.14,55.7,UPI,1,1,2022-06-02
2528,2528,1,Annual,2021-01-01,2023-03-22,29.25,789.75,Debit Card,0,0,
2529,2529,2,Monthly,2023-02-25,2024-04-20,89.38,1251.32,Debit Card,0,0,
2530,2530,1,Annual,2020-06-03,2023-01-19,33.46,1070.72,Net Banking,1,0,
2531,2531,4,Monthly,2020-04-08,2021-12-29,471.5,9901.5,Bank Transfer,0,0,
2532,2532,5,Annual,2022-02-13,2024-10-30,10.59,349.47,UPI,0,0,
2533,2533,3,Monthly,2020-05-02,2023-02-16,190.79,6486.86,Bank Transfer,0,0,
2534,2534,2,Monthly,2023-01-14,2024-11-04,76.45,1681.9,Bank Transfer,1,0,
2535,2535,5,Annual,2020-09-11,2022-10-01,10.72,268.0,Bank Transfer,0,0,
2536,2536,2,Annual,2020-12-25,2023-01-14,90.85,2271.25,UPI,1,0,
2537,2537,2,Monthly,2020-11-19,2023-10-05,88.04,3081.4,Bank Transfer,0,0,
2538,2538,3,Annual,2022-02-05,2024-06-24,187.99,5451.71,Credit Card,1,1,2023-11-27
2539,2539,5,Monthly,2021-08-08,2025-03-20,9.66,425.04,Net Banking,1,0,
2540,2540,1,Monthly,2020-12-10,2024-10-20,36.04,1693.88,Credit Card,0,0,
2541,2541,2,Monthly,2022-03-31,2024-07-18,102.22,2862.16,Debit Card,1,0,
2542,2542,4,Annual,2020-11-22,2024-11-01,436.87,20969.76,Bank Transfer,1,0,
2543,2543,4,Annual,2022-06-21,2023-06-16,435.38,5224.56,Credit Card,1,0,
2544,2544,5,Monthly,2020-08-14,2021-06-10,9.02,90.2,Bank Transfer,1,0,
2545,2545,5,Monthly,2022-09-18,2024-03-11,10.74,193.32,Net Banking,0,0,
2546,2546,2,Monthly,2020-07-17,2024-01-28,89.17,3834.31,UPI,1,0,
2547,2547,4,Annual,2021-11-16,2024-06-03,398.82,12363.42,Debit Card,1,0,
2548,2548,4,Annual,2022-04-05,2024-11-20,463.08,14818.56,UPI,1,0,
2549,2549,3,Monthly,2020-02-24,2021-12-15,166.83,3670.26,Credit Card,1,0,
2550,2550,4,Monthly,2020-04-11,2022-09-28,395.29,11858.7,Debit Card,1,0,
2551,2551,3,Annual,2023-03-22,2025-02-09,183.94,4230.62,Credit Card,1,0,
2552,2552,5,Annual,2020-06-30,2024-04-10,9.64,443.44,Debit Card,0,0,
2553,2553,3,Annual,2023-06-27,2025-04-17,155.25,3415.5,Debit Card,1,0,
2554,2554,4,Annual,2022-06-20,2024-11-06,502.77,14580.33,UPI,1,0,
2555,2555,1,Monthly,2022-01-14,2022-08-12,31.98,223.86,Credit Card,1,0,
2556,2556,2,Annual,2023-02-07,2026-03-23,85.47,3247.86,Net Banking,1,0,
2557,2557,5,Monthly,2021-01-17,2023-11-03,10.55,358.7,Net Banking,1,0,
2558,2558,2,Annual,2021-10-05,2021-11-04,81.49,81.49,UPI,1,0,
2559,2559,3,Annual,2021-07-03,2024-02-18,179.75,5752.0,Bank Transfer,0,0,
2560,2560,1,Monthly,2020-12-22,2024-09-02,28.95,1302.75,Bank Transfer,1,0,
2561,2561,2,Annual,2020-09-08,2024-05-20,86.0,3870.0,Debit Card,0,0,
2562,2562,5,Monthly,2020-05-09,2023-12-20,11.45,503.8,Bank Transfer,1,0,
2563,2563,5,Annual,2021-08-17,2022-07-13,10.68,117.48,Bank Transfer,0,0,
2564,2564,4,Annual,2021-09-30,2023-06-22,393.0,8253.0,Credit Card,0,0,
2565,2565,2,Monthly,2023-01-12,2024-05-06,90.42,1446.72,Bank Transfer,0,1,2024-05-06
2566,2566,5,Monthly,2022-09-09,2024-09-28,9.57,239.25,Bank Transfer,0,1,2024-05-01
2567,2567,5,Monthly,2020-02-21,2021-11-12,12.55,263.55,Credit Card,1,0,
2568,2568,4,Annual,2021-01-30,2024-09-11,362.7,15958.8,Debit Card,0,0,
2569,2569,5,Annual,2022-06-06,2023-11-28,12.34,222.12,Credit Card,0,0,
2570,2570,1,Monthly,2023-03-05,2026-07-17,34.86,1429.26,Net Banking,1,0,
2571,2571,4,Monthly,2022-08-23,2024-05-14,508.15,10671.15,Bank Transfer,1,0,
2572,2572,2,Annual,2023-04-22,2025-10-08,94.29,2828.7,UPI,1,0,
2573,2573,2,Annual,2022-12-13,2024-10-03,90.18,1983.96,UPI,1,0,
2574,2574,1,Monthly,2023-02-14,2024-12-05,30.88,679.36,Net Banking,1,0,
2575,2575,3,Monthly,2022-10-12,2025-10-26,177.59,6570.83,Bank Transfer,0,1,2024-10-01
2576,2576,1,Annual,2021-08-11,2022-01-08,33.7,168.5,UPI,1,0,
2577,2577,3,Monthly,2022-10-31,2026-10-10,186.18,8936.64,Credit Card,1,0,
2578,2578,4,Annual,2022-05-05,2025-11-15,483.77,20802.11,Credit Card,1,0,
2579,2579,2,Annual,2021-10-10,2025-03-23,82.02,3444.84,Debit Card,1,0,
2580,2580,5,Monthly,2022-07-29,2024-03-20,12.32,246.4,UPI,1,0,
2581,2581,4,Annual,2021-09-14,2022-07-11,369.6,3696.0,Debit Card,0,0,
2582,2582,2,Annual,2020-08-11,2023-12-24,84.33,3457.53,Debit Card,1,0,
2583,2583,2,Monthly,2021-11-21,2024-08-07,95.37,3147.21,Credit Card,1,0,
2584,2584,4,Monthly,2023-04-25,2027-03-05,417.97,19644.59,Credit Card,1,1,2024-03-20
2585,2585,2,Annual,2021-05-13,2022-12-04,72.3,1373.7,Net Banking,1,0,
2586,2586,2,Monthly,2020-03-11,2021-10-02,92.6,1759.4,UPI,1,1,2020-06-09
2587,2587,4,Monthly,2022-03-22,2025-12-31,374.16,17211.36,Debit Card,1,1,2024-02-10
2588,2588,1,Annual,2022-06-16,2025-06-30,30.79,1139.23,UPI,1,0,
2589,2589,2,Annual,2022-09-04,2025-11-17,101.21,3947.19,Debit Card,0,0,
2590,2590,5,Monthly,2023-05-22,2025-02-10,10.2,214.2,Bank Transfer,0,0,
2591,2591,1,Monthly,2022-02-19,2022-10-17,29.44,235.52,Debit Card,1,0,
2592,2592,3,Annual,2021-12-05,2024-08-21,177.59,5860.47,Bank Transfer,1,0,
2593,2593,5,Annual,2021-08-12,2023-11-30,11.76,329.28,Net Banking,1,0,
2594,2594,3,Monthly,2022-09-08,2023-09-03,164.6,1975.2,Credit Card,0,1,2022-12-07
2595,2595,1,Monthly,2022-09-22,2023-08-18,34.42,378.62,Bank Transfer,1,0,
2596,2596,3,Monthly,2022-07-24,2023-10-17,137.36,2060.4,Bank Transfer,0,0,
2597,2597,5,Monthly,2020-07-29,2021-06-24,11.46,126.06,Bank Transfer,1,1,2021-06-24
2598,2598,5,Annual,2021-04-06,2025-01-15,9.27,426.42,UPI,1,0,
2599,2599,2,Monthly,2020-05-22,2021-06-16,75.74,984.62,Bank Transfer,1,0,
2600,2600,1,Monthly,2020-02-04,2022-10-21,28.84,951.72,Net Banking,1,1,2021-03-30
2601,2601,1,Monthly,2020-11-25,2023-04-14,38.5,1116.5,Net Banking,0,0,
2602,2602,3,Annual,2020-04-15,2020-08-13,194.49,777.96,Credit Card,1,0,
2603,2603,5,Annual,2020-10-03,2021-04-01,9.04,54.24,Bank Transfer,1,0,
2604,2604,5,Monthly,2022-03-06,2025-06-18,9.45,378.0,UPI,1,0,
2605,2605,3,Monthly,2020-08-10,2022-05-02,183.78,3859.38,Debit Card,0,1,2021-02-06
2606,2606,3,Monthly,2022-01-11,2023-05-06,151.34,2421.44,Net Banking,1,0,
2607,2607,2,Monthly,2021-03-06,2023-10-22,74.44,2382.08,Net Banking,1,0,
2608,2608,4,Annual,2022-11-18,2023-03-18,492.21,1968.84,Debit Card,1,0,
2609,2609,1,Annual,2021-03-15,2024-12-24,37.3,1715.8,Net Banking,1,0,
2610,2610,3,Monthly,2021-02-26,2021-10-24,158.65,1269.2,Bank Transfer,1,0,
2611,2611,5,Monthly,2021-07-11,2022-01-07,11.6,69.6,Credit Card,1,0,
2612,2612,3,Annual,2022-07-03,2026-03-14,180.29,8113.05,Debit Card,1,0,
2613,2613,4,Annual,2021-12-17,2025-03-31,420.65,16826.0,Net Banking,1,1,2024-06-04
2614,2614,2,Monthly,2020-10-29,2020-11-28,83.04,83.04,Bank Transfer,1,0,
2615,2615,3,Annual,2023-01-16,2025-03-06,176.17,4580.42,Debit Card,0,0,
2616,2616,5,Monthly,2020-01-22,2023-10-03,10.83,487.35,UPI,0,1,2022-11-07
2617,2617,4,Monthly,2021-09-03,2021-11-02,452.79,905.58,Credit Card,1,1,2021-11-02
2618,2618,1,Monthly,2023-06-29,2024-10-21,29.18,466.88,Net Banking,0,0,
2619,2619,2,Annual,2023-02-15,2025-12-31,96.89,3391.15,Bank Transfer,0,0,
2620,2620,1,Annual,2021-05-03,2024-04-17,29.3,1054.8,Net Banking,1,1,2023-02-22
2621,2621,5,Annual,2020-02-15,2023-12-26,9.01,423.47,Bank Transfer,1,0,
2622,2622,5,Annual,2022-01-10,2024-11-25,12.34,431.9,UPI,0,0,
2623,2623,2,Annual,2020-12-02,2022-10-23,82.11,1888.53,Credit Card,1,0,
2624,2624,4,Annual,2020-11-15,2023-02-03,485.06,13096.62,Bank Transfer,1,0,
2625,2625,1,Monthly,2023-05-13,2024-09-04,32.13,514.08,Bank Transfer,1,0,
2626,2626,5,Annual,2021-01-05,2022-01-30,10.57,137.41,Debit Card,1,0,
2627,2627,3,Monthly,2022-11-23,2025-10-08,136.01,4760.35,UPI,0,1,2025-04-11
2628,2628,2,Annual,2022-06-26,2025-04-11,81.95,2786.3,Bank Transfer,1,0,
2629,2629,2,Annual,2020-02-29,2024-02-08,87.34,4192.32,Debit Card,1,1,2022-10-16
2630,2630,3,Monthly,2021-06-04,2022-03-01,137.31,1235.79,UPI,0,1,2021-09-02
2631,2631,5,Annual,2020-08-07,2022-12-25,10.91,316.39,Bank Transfer,0,0,
2632,2632,2,Annual,2020-01-31,2020-03-01,88.4,88.4,UPI,0,0,
2633,2633,2,Monthly,2022-07-17,2024-07-06,86.05,2065.2,Debit Card,1,0,
2634,2634,4,Annual,2020-03-03,2020-07-31,371.62,1858.1,UPI,1,1,2020-07-01
2635,2635,3,Monthly,2020-08-06,2021-08-31,187.63,2439.19,Debit Card,0,0,
2636,2636,4,Annual,2020-09-13,2024-08-23,479.72,23026.56,UPI,1,0,
2637,2637,4,Annual,2021-07-04,2023-05-25,505.55,11627.65,Debit Card,0,0,
2638,2638,4,Annual,2021-03-03,2023-11-18,480.48,15855.84,Debit Card,1,0,
2639,2639,5,Annual,2021-10-18,2024-03-06,9.35,271.15,UPI,0,1,2024-03-06
2640,2640,2,Annual,2022-06-10,2025-10-22,93.94,3851.54,Bank Transfer,0,0,
2641,2641,3,Annual,2022-04-19,2025-11-29,159.61,7022.84,Credit Card,1,1,2022-10-16
2642,2642,1,Monthly,2021-10-23,2025-01-05,38.45,1499.55,Net Banking,1,1,2022-08-19
2643,2643,3,Monthly,2021-11-18,2024-09-03,157.57,5357.38,Debit Card,1,0,
2644,2644,5,Monthly,2020-12-04,2024-05-17,12.42,521.64,Debit Card,1,0,
2645,2645,5,Annual,2022-12-11,2025-09-26,9.92,337.28,Credit Card,1,0,
2646,2646,4,Annual,2021-09-08,2023-05-31,494.02,10374.42,Bank Transfer,1,1,2022-04-06
2647,2647,4,Annual,2021-05-02,2021-07-01,484.93,969.86,UPI,1,1,2021-06-01
2648,2648,3,Annual,2022-05-27,2023-01-22,139.17,1113.36,UPI,1,0,
2649,2649,3,Monthly,2020-02-02,2021-05-27,151.5,2424.0,UPI,1,1,2020-08-30
2650,2650,2,Annual,2020-01-30,2022-07-18,73.08,2192.4,Net Banking,1,0,
2651,2651,5,Annual,2022-04-29,2024-02-18,11.84,260.48,Credit Card,1,0,
2652,2652,5,Annual,2020-02-02,2021-01-27,11.36,136.32,Net Banking,1,0,
2653,2653,3,Annual,2021-09-12,2024-09-26,154.75,5725.75,Net Banking,0,1,2023-08-03
2654,2654,5,Annual,2021-05-17,2022-02-11,10.89,98.01,Credit Card,0,1,2021-07-16
2655,2655,4,Annual,2022-01-10,2025-12-20,502.23,24107.04,Credit Card,1,0,
2656,2656,4,Annual,2020-11-01,2021-12-26,403.33,5646.62,UPI,1,0,
2657,2657,3,Annual,2022-09-29,2025-11-12,146.04,5549.52,Net Banking,1,0,
2658,2658,4,Monthly,2023-04-28,2026-04-12,396.46,14272.56,Bank Transfer,0,0,
2659,2659,4,Annual,2020-01-13,2022-08-30,474.94,15198.08,Credit Card,1,0,
2660,2660,1,Monthly,2021-03-04,2021-08-31,32.33,193.98,Credit Card,1,0,
2661,2661,3,Monthly,2020-07-08,2024-02-18,177.71,7819.24,Net Banking,0,0,
2662,2662,4,Annual,2020-03-02,2020-07-30,478.01,2390.05,Bank Transfer,0,0,
2663,2663,5,Annual,2020-01-17,2023-01-01,10.12,364.32,Debit Card,1,0,
2664,2664,3,Monthly,2020-11-27,2022-08-19,177.81,3734.01,Bank Transfer,1,0,
2665,2665,2,Monthly,2023-03-16,2026-07-28,78.81,3231.21,Net Banking,0,0,
2666,2666,5,Annual,2021-11-10,2023-12-30,11.62,302.12,Debit Card,1,0,
2667,2667,1,Monthly,2020-02-08,2020-11-04,31.96,287.64,Net Banking,1,1,2020-10-05
2668,2668,2,Monthly,2023-06-23,2023-12-20,82.92,497.52,Credit Card,1,0,
2669,2669,4,Annual,2022-12-08,2025-05-26,513.55,15406.5,Bank Transfer,1,0,
2670,2670,5,Annual,2021-04-16,2021-09-13,12.72,63.6,Bank Transfer,1,0,
2671,2671,2,Monthly,2022-12-14,2023-08-11,103.63,829.04,Net Banking,0,1,2023-05-13
2672,2672,5,Annual,2023-04-07,2025-04-26,11.84,296.0,Bank Transfer,0,1,2024-08-29
2673,2673,2,Monthly,2023-04-23,2023-08-21,96.25,385.0,Debit Card,1,0,
2674,2674,2,Annual,2020-03-06,2022-10-22,78.8,2521.6,Bank Transfer,1,0,
2675,2675,2,Annual,2021-12-05,2025-05-18,96.48,4052.16,Net Banking,1,0,
2676,2676,5,Annual,2021-02-20,2022-09-13,11.23,213.37,Net Banking,1,0,
2677,2677,1,Monthly,2022-02-08,2022-06-08,32.61,130.44,Debit Card,1,1,2022-05-09
2678,2678,2,Monthly,2021-10-06,2022-10-01,82.69,992.28,Bank Transfer,0,1,2021-11-05
2679,2679,4,Annual,2021-06-20,2022-05-16,480.78,5288.58,Bank Transfer,1,0,
2680,2680,3,Monthly,2021-03-29,2024-07-11,159.54,6381.6,Debit Card,1,0,
2681,2681,3,Annual,2021-04-13,2023-08-01,156.62,4385.36,Debit Card,1,0,
2682,2682,4,Annual,2021-04-25,2024-10-06,519.58,21822.36,Net Banking,1,0,
2683,2683,5,Annual,2022-09-09,2023-06-06,12.89,116.01,Credit Card,1,1,2023-01-07
2684,2684,5,Annual,2023-01-08,2023-02-07,12.32,12.32,Credit Card,1,0,
2685,2685,3,Annual,2023-03-13,2023-06-11,183.63,550.89,Bank Transfer,1,0,
2686,2686,3,Annual,2020-09-29,2024-08-09,160.0,7520.0,Bank Transfer,1,0,
2687,2687,2,Monthly,2023-04-12,2024-03-07,73.16,804.76,Credit Card,1,0,
2688,2688,3,Annual,2020-12-05,2023-08-22,149.06,4918.98,Net Banking,1,0,
2689,2689,2,Annual,2022-11-29,2026-10-09,81.73,3841.31,Debit Card,1,0,
2690,2690,4,Annual,2020-10-07,2022-12-26,415.61,11221.47,UPI,1,0,
2691,2691,4,Annual,2022-09-07,2024-10-26,410.66,10677.16,UPI,0,0,
2692,2692,4,Annual,2023-03-04,2023-08-31,483.73,2902.38,Net Banking,1,0,
2693,2693,4,Annual,2020-11-22,2022-05-16,439.73,7915.14,Credit Card,1,1,2021-06-20
2694,2694,3,Annual,2020-03-28,2022-01-17,180.87,3979.14,Net Banking,1,1,2020-09-24
2695,2695,3,Annual,2023-06-01,2026-09-13,194.49,7779.6,Net Banking,0,0,
2696,2696,3,Annual,2022-09-12,2024-08-02,145.3,3341.9,Debit Card,1,0,
2697,2697,3,Monthly,2021-06-23,2021-07-23,171.7,171.7,Net Banking,1,1,2021-07-23
2698,2698,1,Monthly,2023-06-25,2027-05-05,31.56,1483.32,UPI,1,0,
2699,2699,5,Monthly,2021-12-08,2025-05-21,9.58,402.36,UPI,1,0,
2700,2700,5,Monthly,2021-05-02,2022-01-27,10.36,93.24,Bank Transfer,1,0,
2701,2701,5,Annual,2022-08-01,2022-09-30,9.24,18.48,Debit Card,1,0,
2702,2702,1,Annual,2021-03-03,2025-01-11,38.08,1789.76,Debit Card,1,0,
2703,2703,3,Monthly,2023-05-02,2025-12-17,161.06,5153.92,Debit Card,0,1,2025-03-22
2704,2704,5,Annual,2022-08-29,2023-07-25,12.08,132.88,Debit Card,1,1,2022-12-27
2705,2705,2,Annual,2022-01-15,2025-08-27,77.65,3416.6,Credit Card,1,0,
2706,2706,3,Monthly,2022-11-09,2024-02-02,183.58,2753.7,Credit Card,1,0,
2707,2707,1,Monthly,2020-09-30,2023-08-16,35.3,1235.5,UPI,1,0,
2708,2708,2,Monthly,2021-12-17,2023-02-10,95.77,1340.78,Debit Card,0,1,2023-01-11
2709,2709,2,Monthly,2020-05-13,2023-12-24,75.95,3341.8,Bank Transfer,1,0,
2710,2710,3,Monthly,2020-02-09,2022-12-25,151.85,5314.75,Credit Card,1,0,
2711,2711,5,Monthly,2020-01-11,2021-12-31,11.57,277.68,Credit Card,1,0,
2712,2712,5,Annual,2023-04-03,2025-09-19,9.87,296.1,UPI,0,0,
2713,2713,1,Monthly,2021-03-26,2023-10-12,38.38,1189.78,Credit Card,1,0,
2714,2714,3,Annual,2020-11-27,2022-06-20,157.16,2986.04,Debit Card,1,0,
2715,2715,3,Monthly,2022-04-05,2024-03-25,164.36,3944.64,Net Banking,1,0,
2716,2716,3,Annual,2023-02-21,2026-09-03,144.43,6210.49,Debit Card,0,0,
2717,2717,5,Annual,2022-04-07,2023-05-02,11.58,150.54,Bank Transfer,1,0,
2718,2718,4,Annual,2022-11-30,2024-11-19,458.67,11008.08,Bank Transfer,0,0,
2719,2719,2,Annual,2022-05-15,2023-07-09,92.33,1292.62,Net Banking,1,1,2023-03-11
2720,2720,3,Annual,2020-09-08,2023-02-25,189.81,5694.3,Debit Card,1,0,
2721,2721,4,Monthly,2021-10-22,2022-04-20,470.93,2825.58,Bank Transfer,0,1,2022-03-21
2722,2722,5,Annual,2022-09-23,2025-11-06,12.28,466.64,UPI,1,0,
2723,2723,5,Monthly,2022-05-09,2025-12-19,11.73,516.12,Net Banking,0,0,
2724,2724,2,Annual,2020-07-04,2022-10-22,100.05,2801.4,Credit Card,1,0,
2725,2725,1,Annual,2021-11-18,2025-05-01,32.48,1364.16,Net Banking,1,0,
2726,2726,3,Monthly,2022-11-28,2024-07-20,184.72,3694.4,Debit Card,1,0,
2727,2727,1,Monthly,2021-08-30,2024-08-14,33.99,1223.64,Credit Card,1,1,2022-11-23
2728,2728,3,Annual,2021-01-10,2022-11-01,146.1,3214.2,Debit Card,0,0,
2729,2729,3,Monthly,2020-08-24,2021-03-22,154.5,1081.5,Net Banking,1,0,
2730,2730,3,Annual,2020-03-25,2021-05-19,169.35,2370.9,Bank Transfer,1,1,2020-08-22
2731,2731,3,Annual,2022-11-24,2024-09-14,190.0,4180.0,Bank Transfer,0,1,2023-11-19
2732,2732,1,Annual,2020-11-22,2024-11-01,30.42,1460.16,UPI,1,0,
2733,2733,4,Monthly,2020-11-02,2021-04-01,435.18,2175.9,Credit Card,1,1,2021-01-01
2734,2734,2,Monthly,2022-06-18,2022-08-17,93.18,186.36,Debit Card,1,0,
2735,2735,3,Annual,2021-02-23,2024-09-05,157.55,6774.65,UPI,1,0,
2736,2736,2,Annual,2023-03-29,2026-10-09,97.42,4189.06,Debit Card,0,0,
2737,2737,2,Monthly,2023-02-18,2026-12-29,78.53,3690.91,Bank Transfer,1,0,
2738,2738,4,Monthly,2020-10-07,2023-12-21,516.74,20152.86,Credit Card,1,0,
2739,2739,2,Annual,2022-10-09,2023-06-06,73.06,584.48,Net Banking,0,0,
2740,2740,4,Annual,2021-07-26,2025-06-05,515.22,24215.34,Debit Card,0,0,
2741,2741,2,Annual,2022-04-07,2023-11-28,81.72,1634.4,Bank Transfer,1,0,
2742,2742,5,Annual,2020-04-04,2023-08-17,11.75,481.75,Bank Transfer,1,0,
2743,2743,3,Annual,2020-04-13,2023-08-26,191.35,7845.35,Credit Card,0,0,
2744,2744,4,Annual,2021-03-15,2024-09-25,363.7,15639.1,Net Banking,0,0,
2745,2745,3,Annual,2021-08-08,2025-05-19,174.4,8022.4,Credit Card,1,0,
2746,2746,1,Monthly,2022-02-22,2023-09-15,31.19,592.61,UPI,1,1,2023-04-18
2747,2747,1,Annual,2021-01-27,2024-02-11,37.01,1369.37,Debit Card,0,0,
2748,2748,4,Monthly,2023-03-21,2026-02-03,430.47,15066.45,UPI,1,1,2023-12-16
2749,2749,1,Annual,2021-03-13,2024-03-27,27.35,1011.95,Credit Card,1,0,
2750,2750,2,Annual,2022-10-17,2023-11-11,86.15,1119.95,Net Banking,1,0,
2751,2751,3,Annual,2020-03-02,2020-08-29,170.59,1023.54,Debit Card,1,0,
2752,2752,4,Annual,2021-06-22,2022-12-14,399.27,7186.86,Net Banking,0,1,2022-11-14
2753,2753,3,Annual,2020-10-09,2024-01-22,147.85,5914.0,UPI,0,1,2021-02-06
2754,2754,1,Monthly,2021-07-01,2022-10-24,27.53,440.48,Net Banking,1,0,
2755,2755,2,Annual,2023-05-30,2025-07-18,97.66,2539.16,Debit Card,1,0,
2756,2756,2,Annual,2022-03-10,2023-06-03,83.46,1251.9,Debit Card,1,0,
2757,2757,2,Monthly,2021-10-15,2022-10-10,98.24,1178.88,Debit Card,1,1,2022-07-12
2758,2758,3,Annual,2022-12-19,2023-05-18,135.3,676.5,UPI,1,1,2023-04-18
2759,2759,5,Annual,2020-10-07,2022-04-30,10.52,199.88,Credit Card,0,0,
2760,2760,2,Monthly,2020-08-07,2023-02-23,84.86,2630.66,Bank Transfer,1,0,
2761,2761,4,Monthly,2022-02-05,2025-08-18,478.66,20582.38,Debit Card,0,1,2022-10-03
2762,2762,5,Annual,2022-04-28,2022-07-27,12.93,38.79,Net Banking,0,0,
2763,2763,4,Annual,2023-05-30,2025-04-19,448.19,10308.37,Credit Card,1,0,
2764,2764,4,Annual,2020-10-03,2024-02-15,367.1,15051.1,UPI,1,0,
2765,2765,4,Annual,2023-03-03,2026-05-16,395.45,15422.55,Bank Transfer,0,0,
2766,2766,3,Annual,2021-09-30,2025-07-11,177.9,8183.4,Debit Card,1,0,
2767,2767,1,Annual,2023-06-24,2025-03-15,30.78,646.38,Debit Card,0,0,
2768,2768,1,Annual,2022-12-30,2024-10-20,36.41,801.02,Credit Card,1,0,
2769,2769,5,Monthly,2020-01-02,2020-03-02,9.27,18.54,Net Banking,1,0,
2770,2770,5,Monthly,2021-05-18,2024-04-02,9.36,327.6,Credit Card,1,1,2022-12-09
2771,2771,1,Annual,2020-09-19,2023-10-04,36.24,1340.88,UPI,0,0,
2772,2772,4,Monthly,2022-09-11,2024-08-01,413.76,9516.48,Bank Transfer,1,0,
2773,2773,2,Monthly,2020-07-28,2023-08-12,85.17,3151.29,Net Banking,1,0,
2774,2774,3,Monthly,2021-01-31,2023-08-19,135.46,4199.26,Debit Card,0,1,2022-09-23
2775,2775,5,Monthly,2023-04-26,2027-02-04,9.64,443.44,Bank Transfer,1,0,
2776,2776,3,Annual,2022-12-29,2023-02-27,164.41,328.82,Net Banking,1,1,2023-01-28
2777,2777,4,Monthly,2022-06-12,2025-07-26,395.19,15017.22,Debit Card,1,0,
2778,2778,3,Annual,2020-09-18,2023-10-03,156.17,5778.29,UPI,1,1,2020-12-17
2779,2779,1,Monthly,2021-05-18,2022-07-12,32.73,458.22,Net Banking,1,0,
2780,2780,2,Annual,2021-11-10,2023-10-31,88.7,2128.8,Net Banking,1,1,2022-08-07
2781,2781,4,Annual,2020-10-06,2020-11-05,422.18,422.18,Debit Card,0,0,
2782,2782,5,Annual,2022-06-30,2026-06-09,9.52,456.96,Credit Card,0,0,
2783,2783,1,Annual,2023-02-20,2026-04-05,38.95,1480.1,UPI,1,1,2025-10-07
2784,2784,5,Monthly,2023-04-15,2024-03-10,9.43,103.73,Credit Card,1,1,2024-01-10
2785,2785,5,Monthly,2023-04-03,2023-11-29,11.66,93.28,Debit Card,0,0,
2786,2786,4,Annual,2020-11-13,2024-01-27,508.17,19818.63,UPI,0,1,2023-12-28
2787,2787,2,Annual,2021-12-26,2024-08-12,90.57,2898.24,Debit Card,1,1,2023-03-21
2788,2788,2,Monthly,2023-05-08,2024-11-28,98.1,1863.9,Bank Transfer,1,0,
2789,2789,5,Annual,2020-01-19,2020-08-16,12.37,86.59,Credit Card,1,0,
2790,2790,1,Annual,2021-08-01,2023-09-20,37.31,970.06,Credit Card,0,0,
2791,2791,5,Annual,2022-09-23,2023-08-19,9.35,102.85,Debit Card,0,1,2023-04-21
2792,2792,3,Monthly,2020-04-21,2023-02-05,142.34,4839.56,Bank Transfer,1,0,
2793,2793,1,Monthly,2022-09-23,2024-02-15,30.05,510.85,Credit Card,1,0,
2794,2794,1,Annual,2022-02-24,2025-11-05,27.9,1255.5,UPI,1,0,
2795,2795,4,Monthly,2021-04-04,2024-03-19,494.51,17802.36,UPI,0,0,
2796,2796,2,Annual,2021-08-30,2024-09-13,100.0,3700.0,Bank Transfer,0,0,
2797,2797,1,Annual,2023-02-23,2025-11-09,27.41,904.53,Net Banking,1,0,
2798,2798,3,Annual,2020-09-28,2022-07-20,158.89,3495.58,Bank Transfer,1,0,
2799,2799,1,Annual,2021-12-22,2023-11-12,33.85,778.55,Bank Transfer,0,1,2022-09-18
2800,2800,4,Monthly,2021-11-01,2023-06-24,382.88,7657.6,Bank Transfer,1,1,2022-10-27
2801,2801,2,Annual,2021-09-19,2025-03-02,86.17,3619.14,Debit Card,1,0,
2802,2802,1,Annual,2020-05-25,2021-12-16,32.44,616.36,Bank Transfer,1,0,
2803,2803,3,Annual,2022-02-26,2023-03-23,137.68,1789.84,UPI,1,0,
2804,2804,4,Annual,2022-10-03,2023-06-30,443.9,3995.1,UPI,1,1,2023-05-01
2805,2805,3,Annual,2022-03-01,2023-11-21,169.94,3568.74,Net Banking,0,0,
2806,2806,2,Monthly,2021-06-29,2024-09-11,97.8,3814.2,Net Banking,1,1,2023-07-19
2807,2807,1,Monthly,2022-03-22,2026-01-30,33.47,1573.09,UPI,1,0,
2808,2808,2,Annual,2021-01-12,2023-10-29,76.07,2586.38,Bank Transfer,1,0,
2809,2809,2,Annual,2020-08-08,2023-12-21,103.92,4260.72,Credit Card,1,0,
2810,2810,2,Monthly,2021-10-13,2023-12-02,83.82,2179.32,Net Banking,0,0,
2811,2811,3,Annual,2023-06-20,2023-09-18,144.48,433.44,Net Banking,1,0,
2812,2812,1,Monthly,2022-01-24,2023-03-20,28.03,392.42,UPI,1,0,
2813,2813,2,Monthly,2022-03-22,2023-04-16,82.88,1077.44,Credit Card,1,0,
2814,2814,3,Monthly,2021-01-26,2023-11-12,154.25,5244.5,UPI,1,0,
2815,2815,3,Annual,2020-02-08,2022-02-27,187.7,4692.5,Credit Card,1,0,
2816,2816,3,Annual,2023-01-20,2023-11-16,135.49,1354.9,Debit Card,1,0,
2817,2817,1,Annual,2022-04-13,2023-05-08,36.2,470.6,UPI,0,1,2022-10-10
2818,2818,4,Annual,2020-10-05,2020-12-04,412.69,825.38,UPI,1,0,
